id,category,carbs,calories,protein,fats,fiber,name,restaurant,alcohol,food_type,quantity,unit,old_quantity,show
15005,Miscellaneous,17,256,25,9,0,Gourmet - Pro Bar ( Star Nutrition ),local,0,veg,80,gm,80,t
15006,Miscellaneous,10,180,20,7,0,Chocolate Fudge ( Six Star Pro Nutrition ),local,0,veg,312,gm,312,t
15011,Miscellaneous,9,146,22,0,0,Diet Pro Choklad ( Star Nutrition ),local,0,veg,40,gm,40,t
15012,Miscellaneous,1,353,84,1,0,Hy Ro Babane ( All Star ),local,0,veg,100,gm,100,t
15013,Miscellaneous,1,108,26,0,0,Triple Pro 85 ( Star Nutrition ),local,0,veg,30,gm,30,t
15015,Miscellaneous,5,363,80,2,0,Star Nutrition Gourment Pro ( Starnutrition ),local,0,veg,100,gm,100,t
15016,Miscellaneous,37,405,31,14,0,Gainer Pro Bar ( Star Nutrition ),local,0,veg,100,gm,100,t
15017,Miscellaneous,0,382,87,3,0,Soy-Pro Natural ( Star Nutrition ),local,0,veg,100,gm,100,t
15018,Miscellaneous,68,383,24,2,0,Kosttilskudd Gainer ( Star Nutrition Gainer ),local,0,veg,100,gm,100,t
15024,Miscellaneous,18,197,19,5,0,Fiber Pro Peanut ( Star Nutrition ),local,0,veg,60,gm,60,t
15028,Miscellaneous,61,344,21,2,0,Mass Gainer ( Gainer Pro Star Nutrition ),local,0,veg,90,gm,90,t
15029,Miscellaneous,45,180,0,0,0,Waxy Maize ( Pro Star ),local,0,veg,45,gm,45,t
15030,Miscellaneous,0,0,0,0,0,L-Leucine Pro ( Star Nutrition ),local,0,veg,2,gm,2,t
15033,Miscellaneous,9,152,22,2,0,Diet Pro Advanced,local,0,veg,100,gm,100,t
15034,Miscellaneous,15,80,0,0,0,N.O Fury ( Powder ) ( Six Star Pro Nutrition ),local,0,veg,20,gm,20,t
15035,Miscellaneous,14,137,14,2,0,Meal Pro Sample ( Star Nutrition ),local,0,veg,35,gm,35,t
15037,Miscellaneous,54,524,4,32,0,Star ( Star ),local,0,veg,100,gm,100,t
15041,Miscellaneous,15,155,1,9,0,Chipsy ( Star Chipsy ),local,0,veg,100,gm,100,t
15045,Miscellaneous,7,230,15,16,0,Mani ( Mani Pro ),local,0,veg,50,gm,50,t
15046,Miscellaneous,5,111,6,7,0,Ragu ( Star ),local,0,veg,100,gm,100,t
15050,Miscellaneous,0,2,0,0,0,Capers ( Star ),local,0,veg,4,gm,4,t
15051,Miscellaneous,0,111,25,10,0,Tonno ( Star ),local,0,veg,52,gm,52,t
15052,Miscellaneous,43,200,0,0,0,Creatine X3 Ellite Series ( Fruit Punch ) ( Six Star Pro Nutrition ),local,0,veg,57,gm,57,t
15057,Miscellaneous,66,440,7,16,0,Pufuleti ( Star ),local,0,veg,100,gm,100,t
15058,Miscellaneous,19,90,0,0,0,Creatine X3 ( Six Star ),local,0,veg,33,gm,33,t
15062,Miscellaneous,6,157,3,12,0,Amatriciana ( Star ),local,0,veg,100,gm,100,t
15063,Miscellaneous,4,27,1,0,0,Polpabella ( Star ),local,0,veg,100,gm,100,t
15066,Miscellaneous,19,239,17,9,0,Lunch To Go ( Star Kist ),local,0,veg,113,gm,113,t
15068,Miscellaneous,14,67,2,0,0,Star Apple ( Fresh ),local,0,veg,100,gm,100,t
15070,Miscellaneous,4,20,0,0,0,Star Fruit ( Fresh Direct ),local,0,veg,54,gm,54,t
15072,Miscellaneous,29,190,2,7,0,Glazed Donuy ( Kwik Star ),local,0,veg,54,gm,54,t
15073,Miscellaneous,26,200,3,9,0,Cheese Roll ( Lone Star ),local,0,veg,55,gm,55,t
15074,Miscellaneous,28,260,6,14,0,Croissant ( Star Bucks ),local,0,veg,64,gm,64,t
15075,Miscellaneous,0,36,0,4,0,Butter ( Western Star ),local,0,veg,5,gm,5,t
15078,Miscellaneous,4,168,7,14,0,Peanuts - Roasted ( Star Snacks ),local,0,veg,28,gm,28,t
15080,Miscellaneous,6,220,1,21,0,Coconut Milk ( Golden Star ),local,0,veg,122,gm,122,t
15084,Miscellaneous,26,110,2,0,0,Russet Potato ( Lone Star ),local,0,veg,150,gm,150,t
15090,Miscellaneous,5,168,5,14,0,Sunflower ( Star ),local,0,veg,28,gm,28,t
15091,Miscellaneous,48,360,9,17,0,Koka Moka ( Pro Bar ),local,0,veg,85,gm,85,t
15092,Miscellaneous,4,110,13,4,0,Shrimp Saute ( Aqua Star ),local,0,veg,113,gm,113,t
15099,Miscellaneous,31,140,3,0,0,Star Mix ( Haribo ),local,0,veg,40,gm,40,t
15100,Miscellaneous,33,280,20,9,0,Core Protien Bar ( Pro Bar ),local,0,veg,68,gm,68,t
15102,Miscellaneous,16,161,2,9,0,Chomp ( 5 Star ),local,0,veg,30,gm,30,t
15104,Miscellaneous,7,44,0,1,0,Candy ( Cadbury 5 Star ),local,0,veg,10,gm,10,t
15105,Miscellaneous,1,113,23,1,0,Lean Protien ( Star Nutrition ),local,0,veg,30,gm,30,t
15108,Miscellaneous,0,70,18,0,0,Pacific Cod ( Aqua Star ),local,0,veg,113,gm,113,t
15118,Miscellaneous,14,130,12,3,0,Pumpkin ( Chobani ),local,0,veg,150,gm,150,t
15119,Miscellaneous,15,84,2,2,0,Pumpkin Bolani ( Bolani ),local,0,veg,99,gm,99,t
15121,Miscellaneous,8,30,1,0,0,Vegetable ( Pumpkin ),local,0,veg,116,gm,116,t
15123,Miscellaneous,5,20,1,0,0,Pumpkin ( Baked ),local,0,veg,100,gm,100,t
15125,Miscellaneous,8,36,1,0,0,Pumpkin ( Joey'S ),local,0,veg,100,gm,100,t
15129,Miscellaneous,22,110,4,0,0,Pumpkin ( Pinkberry ),local,0,veg,100,gm,100,t
15134,Miscellaneous,8,34,1,0,0,"Pumpkin, Canned Without Salt",local,0,veg,100,gm,100,t
15144,Miscellaneous,2,160,8,13,0,Pumpkin Seeds ( Valued Naturals ),local,0,veg,30,gm,30,t
15147,Miscellaneous,46,305,7,11,0,Pumpkin Soup ( Homemade ),local,0,veg,306,gm,306,t
15152,Miscellaneous,32,160,4,2,0,Pumpkin Spice Oat Meal ( Quaker ),local,0,veg,43,gm,43,t
15157,Miscellaneous,30,290,14,13,0,Pumpkin Yogurt ( Noosa ),local,0,veg,227,gm,227,t
15158,Miscellaneous,29,150,5,1,0,Pumpkin English Muffin ( Thomases ),local,0,veg,61,gm,61,t
15170,Miscellaneous,14,130,12,3,0,Pumpkin Spice Blended ( Chobani ),local,0,veg,150,gm,150,t
15180,Miscellaneous,10,90,2,5,0,Curry ( Pumpkin Curry ),local,0,veg,120,gm,120,t
15187,Miscellaneous,14,130,12,3,0,Pumpkin Yogurt 2 % ( Chobani ),local,0,veg,150,gm,150,t
15197,Miscellaneous,12,40,0,0,0,Pumpkin ( Butter Cup ),local,0,veg,100,gm,100,t
16323,Miscellaneous,19,88,2,0,0,Bengal Gram Choliya (Taj),local,0,veg,100,gm,100,t
15209,Miscellaneous,10,50,1,0,0,Canned Pumpkin ( Kroger ),local,0,veg,122,gm,122,t
15211,Miscellaneous,6,26,1,0,0,Green Pumpkin ( Pumpkin ),local,0,veg,100,gm,100,t
15212,Miscellaneous,25,220,2,12,0,Pumpkin Spice Kiss ( Hershey ),local,0,veg,41,gm,41,t
15215,Miscellaneous,8,30,1,0,0,Pumpkin ( Usda ),local,0,veg,116,gm,116,t
15223,Miscellaneous,9,59,2,0,0,Pumpkin ( Mccain ),local,0,veg,125,gm,125,t
15226,Miscellaneous,0,0,0,0,0,Pumpkin Pie Yogurt ( Yoplait ),local,0,veg,1,gm,1,t
15229,Miscellaneous,32,190,10,4,0,Oats Overnight Pumpkin ( Oats Overnight ),local,0,veg,81,gm,81,t
15231,Miscellaneous,4,18,0,0,0,Pumpkin ( Boiled ),local,0,veg,100,gm,100,t
15240,Miscellaneous,0,26,0,0,0,Pumpkin (Crown),local,0,veg,100,gm,100,t
15242,Miscellaneous,31,139,1,0,0,Pumpkin ( Fujiko ),local,0,veg,100,gm,100,t
15260,Miscellaneous,0,18,0,0,0,Apple Cider Vinegar ( Dyc ),local,0,veg,100,gm,100,t
15261,Miscellaneous,17,70,0,0,0,Apple Cider Vinegar (Oil And Vinegar ),local,0,veg,100,gm,100,t
15264,Miscellaneous,17,74,0,0,0,Apple Cider Vinegar ( Mothers ),local,0,veg,100,gm,100,t
15268,Miscellaneous,0,22,0,0,0,Apple Cider Vinegar ( Ken'S ),local,0,veg,100,gm,100,t
15274,Miscellaneous,12,210,6,17,0,Apple Cider Vinegar Cashews ( Sprouts ),local,0,veg,38,gm,38,t
15290,Miscellaneous,0,69,7,4,0,Massdammer ( Line ),local,0,veg,25,gm,25,t
15293,Miscellaneous,17,130,11,2,0,Fruit On The Bottom Pineapple ( Chobani ),local,0,veg,150,gm,150,t
15294,Miscellaneous,15,120,1,5,0,Kartoffelchips ( Line ),local,0,veg,25,gm,25,t
15295,Miscellaneous,18,120,12,0,0,Mixed Nuts,local,0,veg,150,gm,150,t
15297,Miscellaneous,81,365,8,0,0,Boiled Rice ( Surbhi ),local,0,veg,45,gm,45,t
15298,Miscellaneous,0,0,0,0,0,Apple ( Market ),local,0,veg,1,gm,1,t
15299,Miscellaneous,11,65,1,1,0,Saltine Carckers ( Market Place),local,0,veg,15,gm,15,t
15301,Miscellaneous,28,250,5,14,0,Beet And Kale Salad ( Market Basket ),local,0,veg,255,gm,255,t
15304,Miscellaneous,9,100,9,3,0,Market ( Fishballs ),local,0,veg,100,gm,100,t
15305,Miscellaneous,5,220,8,19,0,Thaini ( Thrive Market ),local,0,veg,32,gm,32,t
15309,Miscellaneous,3,20,2,0,0,Fresh Spinach ( Market Side ),local,0,veg,85,gm,85,t
15310,Miscellaneous,0,160,22,7,0,Salmon ( Markets ),local,0,veg,85,gm,85,t
15311,Miscellaneous,6,32,1,0,0,Pancar ( Market ),local,0,veg,100,gm,100,t
15312,Miscellaneous,31,239,5,10,0,Mashed Potatoes ( Boston Market ),local,0,veg,198,gm,198,t
15313,Miscellaneous,4,27,1,0,0,Garbanzo Beans ( Union Market ),local,0,veg,28,gm,28,t
16324,Miscellaneous,35,277,5,13,0,Aloo-Palak Paratha (Taj),local,0,veg,100,gm,100,t
15320,Miscellaneous,0,0,0,0,0,Rice Pilaf ( Boston Market ),local,0,veg,1,gm,1,t
15326,Miscellaneous,7,78,2,5,0,Palanqueta ( Market ),local,0,veg,15,gm,15,t
15334,Miscellaneous,28,557,20,44,0,Fistic ( Market ),local,0,veg,100,gm,100,t
15337,Miscellaneous,25,509,35,28,0,Meat Loaf ( Boston Market ),local,0,veg,215,gm,215,t
15342,Miscellaneous,27,120,2,0,0,Pomegranate Seeds ( Market Pantry ),local,0,veg,140,gm,140,t
15343,Miscellaneous,30,130,2,0,0,Gummi Bears ( Market Pantry ),local,0,veg,39,gm,39,t
15347,Miscellaneous,27,140,5,1,0,French Bread ( Fresh Market ),local,0,veg,53,gm,53,t
15349,Miscellaneous,23,130,2,2,0,Okra Chips ( Fresh Markets ),local,0,veg,30,gm,30,t
15352,Miscellaneous,6,210,16,14,0,Chef Salad ( Market Basket ),local,0,veg,170,gm,170,t
15359,Miscellaneous,34,173,9,2,0,Sub Roll ( Market Basket ),local,0,veg,85,gm,85,t
15360,Miscellaneous,4,25,1,0,0,Cut Cauliflower ( Market Pantry ),local,0,veg,85,gm,85,t
15366,Miscellaneous,1,60,1,5,0,Sour Cream ( Market Pantry,local,0,veg,30,gm,30,t
15367,Miscellaneous,18,100,4,1,0,Oatmeal Regular ( Market Pantry ),local,0,veg,28,gm,28,t
16325,Miscellaneous,2,22,2,0,0,Chopped Spinach (Taj),local,0,veg,100,gm,100,t
15375,Miscellaneous,37,400,28,18,0,Mega Italian ( Market Sandwich ),local,0,veg,170,gm,170,t
15378,Miscellaneous,5,35,3,0,0,Spring Mix ( Market Side ),local,0,veg,142,gm,142,t
15385,Miscellaneous,45,564,10,38,0,Beet Chips ( World Market ),local,0,veg,100,gm,100,t
15386,Milk and Milk Products,0,80,6,7,0,Swiss Cheese ( Market Basket ),local,0,veg,23,gm,23,t
15401,Miscellaneous,16,158,2,9,0,Multiple Cheese Onion ( Mccoy'S ),local,0,veg,30,gm,30,t
15411,Miscellaneous,25,113,0,1,0,Multiple Cheerios ( Nestle ),local,0,veg,30,gm,30,t
15419,Miscellaneous,30,230,5,12,0,Power Snacks ( Central Foods ),local,0,veg,50,gm,50,t
15426,Miscellaneous,7,170,7,13,0,Garlic Pistachios ( Central Valley Foods ),local,0,veg,28,gm,28,t
15427,Miscellaneous,28,129,3,0,0,Baguete ( Central ),local,0,veg,50,gm,50,t
15428,Miscellaneous,0,80,12,3,0,Cisco ( Central Epicure Foods ),local,0,veg,55,gm,55,t
15431,Miscellaneous,0,4,0,0,0,Curt'S Classic Onion Rings ( Raw Foods ),local,0,veg,1,gm,1,t
15435,Miscellaneous,10,70,0,2,0,Pineapple Rolls ( Central Oriental Foods ),local,0,veg,15,gm,15,t
15438,Miscellaneous,15,60,0,0,0,Coconut Water ( Central Market ),local,0,veg,315,gm,315,t
15449,Miscellaneous,0,199,21,11,0,Ground Veal ( Central Market ),local,0,veg,113,gm,113,t
15451,Miscellaneous,7,160,7,12,0,Chilli Lemon Almonds ( Central Valley Foods ),local,0,veg,28,gm,28,t
15452,Miscellaneous,20,119,2,2,0,Okra Chips ( Central Markets ),local,0,veg,28,gm,28,t
15461,Miscellaneous,7,290,17,22,0,Italian Meat Balls ( Central Market ),local,0,veg,140,gm,140,t
15463,Miscellaneous,0,451,0,33,0,Kale Salad ( Central Market ),local,0,veg,142,gm,142,t
15465,Miscellaneous,12,176,2,12,0,Central Market ( Poptato Salad ),local,0,veg,100,gm,100,t
15467,Miscellaneous,30,140,6,0,0,Wild Rice ( Central Market ),local,0,veg,40,gm,40,t
15469,Miscellaneous,0,1,0,0,0,Deli Turkey ( Central Market Turkey ),local,0,veg,1,gm,1,t
15475,Miscellaneous,0,388,21,35,0,Havarti Chipotle ( Central Market ),local,0,veg,100,gm,100,t
15488,Miscellaneous,60,80,4,0,0,Kerala Matta Rice ( Red ) ( Laxmi Brand ),local,0,veg,100,gm,100,t
15494,Miscellaneous,54,469,2,27,0,Kerala Black Halwa ( Greneric ),local,0,veg,100,gm,100,t
15495,Miscellaneous,12,70,3,1,0,Kerala Pappadam ( Laxmi Brand ),local,0,veg,20,gm,20,t
15498,Miscellaneous,10,64,4,0,0,Indian Kerala Kaduku Mango ( Grandma'S Kaduku Mango ) ( Red Pickle ),local,0,veg,20,gm,20,t
15500,Miscellaneous,17,0,5,5,0,Kerala ( Exki ),local,0,veg,100,gm,100,t
15506,Miscellaneous,10,271,7,22,0,Prawns Pickle ( Kerala Indian ),local,0,veg,126,gm,126,t
15523,Miscellaneous,17,137,5,5,0,Kerala ( Correct ) ( Exki ),local,0,veg,100,gm,100,t
15526,Miscellaneous,31,122,1,0,0,Banana From Kerala ( Kerala Banana Raw ),local,0,veg,100,gm,100,t
15527,Miscellaneous,27,140,5,1,0,Kerala Mixture ( Daily Delight ),local,0,veg,50,gm,50,t
15535,Miscellaneous,15,101,5,4,0,Lauki Ki Sabzi ( Homemade ),local,0,veg,396,gm,396,t
15538,Miscellaneous,5,22,1,0,0,Bottle Gourd / Ghiya / Lauki ( Homemade ),local,0,veg,146,gm,146,t
15544,Miscellaneous,2,12,0,0,0,Dudhi ( Lauki ) Raw( Generic ),local,0,veg,100,gm,100,t
15550,Miscellaneous,19,220,6,13,0,Lauki Chana Dal ( Moms Special ),local,0,veg,142,gm,142,t
15560,Miscellaneous,3,14,0,0,0,Lauki ( Bottle Gourd ) Meetu ( Bottle Gourd Meetu ),local,0,veg,100,gm,100,t
15563,Miscellaneous,3,14,0,0,0,Lauki Sabji ( Bottle Gourd Vegetable ) ( Homemade ),local,0,veg,100,gm,100,t
15567,Miscellaneous,3,14,0,0,0,Gheeya / Lauki / Calabash / Bottle Gourd Raw,local,0,veg,100,gm,100,t
15570,Miscellaneous,0,106,0,0,0,Appam ( Dp ),local,0,veg,100,gm,100,t
15575,Miscellaneous,56,430,17,15,0,Appam / Idiyappam Podi ( Brahmins Idiyappam ),local,0,veg,100,gm,100,t
15578,Miscellaneous,26,163,5,3,0,Breakfast ( Sooji Appam ),local,0,veg,240,gm,240,t
15583,Miscellaneous,27,150,7,3,0,Moong Dal And Rice Chila ( Chila ),local,0,veg,80,gm,80,t
15585,Miscellaneous,5,30,1,0,0,Sprouts ( Moong Dal ),local,0,veg,100,gm,100,t
15587,Miscellaneous,43,551,12,36,0,Chewda (Royal),local,0,veg,100,gm,100,t
15589,Miscellaneous,46,572,6,43,0,Nashik Chivda (Kondaji),local,0,veg,100,gm,100,t
15590,Miscellaneous,18,295,0,21,0,Chewda Mix (Rajnhog Foods),local,0,veg,50,gm,50,t
15592,Miscellaneous,189,2920,48,220,0,Potato Chewda (Laxminarayan),local,0,veg,500,gm,500,t
15594,Miscellaneous,250,2835,42,185,0,Nashik Chivda (Kondaji Chivda),local,0,veg,250,gm,250,t
15595,Miscellaneous,9,96,0,5,0,Potato Chewda (Sargam),local,0,veg,50,gm,50,t
15596,Miscellaneous,36,544,8,63,0,Potato Chewda (Sargam Foods),local,0,veg,200,gm,200,t
15597,Miscellaneous,9,96,2,5,0,Potato Chewda (Sf Ltd),local,0,veg,50,gm,50,t
15598,Miscellaneous,42,541,14,33,0,Corn Chewda (Royal),local,0,veg,100,gm,100,t
15599,Miscellaneous,58,478,13,21,0,Nylon Chewda (Gopal Snacks),local,0,veg,100,gm,100,t
15600,Miscellaneous,110,800,40,30,0,African Chewda (Rajbhog Foods),local,0,veg,28,gm,28,t
15602,Miscellaneous,362,2445,181,300,0,Big Bazaar (Mushroom),local,0,veg,100,gm,100,t
15604,Miscellaneous,18,69,0,0,0,Grapes ( Grapes Big Bazaar Red),local,0,veg,100,gm,100,t
15606,Miscellaneous,54,267,0,8,0,Ciabattini (Bazaar),local,0,veg,100,gm,100,t
15608,Miscellaneous,45,251,9,2,0,Wholemeal Pita Pockets (Bazaar),local,0,veg,100,gm,100,t
15611,Miscellaneous,53,286,9,2,0,Wholemeal Lebanese Bread (Bazaar),local,0,veg,100,gm,100,t
15612,Miscellaneous,44,280,8,6,0,Wholemeal Pizza Base (Bazaar),local,0,veg,100,gm,100,t
15613,Miscellaneous,45,257,8,4,0,Turkish Rolls (Bazaar),local,0,veg,100,gm,100,t
15614,Miscellaneous,51,320,8,8,0,White Tortilla Wraps (Bazaar),local,0,veg,100,gm,100,t
15615,Miscellaneous,45,251,9,2,0,Wholemeal Pida Bread (Bazaar),local,0,veg,100,gm,100,t
15616,Miscellaneous,0,299,9,1,0,Wholemeal Flat Bread (Bazaar),local,0,veg,100,gm,100,t
15617,Miscellaneous,59,415,8,14,0,Muesli (Bazaar Muesli),local,0,veg,100,gm,100,t
15618,Miscellaneous,44,280,8,6,0,Gourmet Pizza Bases (Wholemeal)(Bazaar),local,0,veg,100,gm,100,t
15619,Miscellaneous,45,251,9,2,0,Small Pita Bread Wholemeal (Bazaar),local,0,veg,100,gm,100,t
15620,Miscellaneous,42,275,8,6,0,Plain Naan Bread (Bazaar),local,0,veg,100,gm,100,t
15621,Miscellaneous,78,348,6,0,0,Poha (New India Bazaar),local,0,veg,100,gm,100,t
15622,Miscellaneous,83,389,9,2,0,Flavoured Makhana (Star Bazaar),local,0,veg,100,gm,100,t
15623,Miscellaneous,85,335,10,1,0,Wheat Flakes ( Star Bazaar),local,0,veg,100,gm,100,t
15624,Miscellaneous,44,280,8,6,0,Whole Meal Pizza Base (Bazaar),local,0,veg,100,gm,100,t
15625,Miscellaneous,48,340,14,10,0,Garam Masala Powder (India Bazaar),local,0,veg,100,gm,100,t
15626,Miscellaneous,76,347,8,0,0,Modern Bazaar (Makhana Nut Balls),local,0,veg,100,gm,100,t
15628,Miscellaneous,39,575,17,38,0,Roasted Flax Seeds (Modern Bazaar),local,0,veg,100,gm,100,t
15630,Miscellaneous,60,346,22,1,0,Rajma Chitra (Bloom Organic Bazaar),local,0,veg,100,gm,100,t
15631,Miscellaneous,32,253,3,12,0,Cookie (Big Cookie),local,0,veg,50,gm,50,t
15632,Miscellaneous,5,582,10,57,0,Noce (Big) (Noce),local,0,veg,100,gm,100,t
15633,Miscellaneous,28,223,9,7,0,Big Pizza Hawaii (Wagner),local,0,nonveg,100,gm,100,t
15634,Miscellaneous,72,300,2,0,0,Big Island Pineapple (Naturebox),local,0,veg,100,gm,100,t
15635,Miscellaneous,7,32,0,3,0,Spaghetti Squash (Big Chuy),local,0,veg,100,gm,100,t
15636,Miscellaneous,17,529,24,45,0,Penuts (Big Y),local,0,veg,100,gm,100,t
15640,Bakery Products,39,563,15,37,0,Cinnamon Sticks (Big Basket),local,0,veg,100,gm,100,t
15641,Miscellaneous,80,320,0,0,0,Honey (Big Basket Royal),local,0,veg,100,gm,100,t
15642,Miscellaneous,22,127,8,0,0,White Rajma (Big Basket),local,0,veg,100,gm,100,t
15643,Miscellaneous,78,361,12,0,0,Pasta Macroni (Big Basket),local,0,veg,100,gm,100,t
15644,Miscellaneous,60,300,7,3,0,Multi Grain Bread (Big Basket),local,0,veg,100,gm,100,t
15645,Miscellaneous,55,294,9,3,0,Multigrain Bread (Fresho - Big Basket),local,0,veg,100,gm,100,t
15646,Miscellaneous,112,788,9,33,0,Tasties Khari (Methi) (Big Basket),local,0,veg,100,gm,100,t
15647,Miscellaneous,7180,35730,1200,120,0,Whole Wheat Pasta (Big Basket),local,0,veg,100,gm,100,t
15648,Miscellaneous,64,368,14,6,0,White Quinoa (Big Basket Goodiet),local,0,veg,100,gm,100,t
15649,Miscellaneous,61,500,5,25,0,Herby Bread Basket (Graze),local,0,veg,100,gm,100,t
15650,Miscellaneous,40,204,10,2,0,Sub Roll (Market Basket),local,0,veg,100,gm,100,t
15653,Miscellaneous,7,321,7,32,0,Cream Cheese (Market Basket),local,0,veg,100,gm,100,t
15654,Miscellaneous,75,464,10,12,0,Light Popcorn (Market Basket),local,0,veg,100,gm,100,t
15656,Miscellaneous,1,4,0,0,0,Salsa (Mild) (Market Basket),local,0,veg,100,gm,100,t
15657,Miscellaneous,0,348,26,30,0,Swiss Cheese (Market Basket),local,0,veg,100,gm,100,t
15658,Miscellaneous,50,438,6,21,0,Mini Croissant (Market Basket),local,0,veg,100,gm,100,t
15659,Miscellaneous,51,368,3,15,0,Marble Cake (Market Basket),local,0,veg,100,gm,100,t
15660,Poultry Products,0,48,10,0,0,Egg White (Market Basket),local,0,nonveg,100,gm,100,t
15661,Miscellaneous,80,300,2,0,0,Seedless Raisins (Market Basket),local,0,veg,100,gm,100,t
15662,Miscellaneous,63,333,10,6,0,Gronala (Market Basket),local,0,veg,100,gm,100,t
15663,Miscellaneous,60,388,4,14,0,Hermit Cookie (Market Basket),local,0,veg,100,gm,100,t
15664,Miscellaneous,37,200,5,2,0,Pumpernickel Bread (Market Basket),local,0,veg,100,gm,100,t
15665,Miscellaneous,77,419,6,9,0,Honey Grahams (Market Basket),local,0,veg,100,gm,100,t
15666,Miscellaneous,0,88,18,0,0,Frozen Tilapia (Market Basket),local,0,nonveg,100,gm,100,t
15667,Fishes/Seafood,0,144,19,6,0,Swordfish Steaks (Market Basket),local,0,nonveg,100,gm,100,t
15668,Fishes/Seafood,0,88,18,0,0,Haddock Fillets (Market Basket),local,0,nonveg,100,gm,100,t
15669,Miscellaneous,9,36,0,0,0,Whole Strawberries (Market Basket),local,0,veg,100,gm,100,t
15670,Miscellaneous,4,29,2,0,0,Broccoli Florets (Market Basket),local,0,veg,100,gm,100,t
15671,Miscellaneous,81,398,6,5,0,Jeera Bread Sticks (Fresho By Big Basket),local,0,veg,100,gm,100,t
15672,Fishes/Seafood,0,117,19,4,0,Salmon Fillets (Market Basket),local,0,nonveg,100,gm,100,t
15673,Poultry Products,1,49,9,0,0,Egg Starters (Market Basket),local,0,nonveg,100,gm,100,t
15674,Miscellaneous,3,24,2,0,0,Frozen Cauliflower (Market Basket),local,0,veg,100,gm,100,t
15675,Miscellaneous,42,212,7,0,0,Sourdough Bread (Bountiful Baskets),local,0,veg,100,gm,100,t
15676,Meat Products,0,232,23,19,0,Shaved Pastrami (Market Basket),local,0,nonveg,100,gm,100,t
15677,Miscellaneous,42,303,6,13,0,Dehydrated Candied Fruit (Fresho Signature Big Basket),local,0,veg,100,gm,100,t
15678,Fishes/Seafood,8,276,13,20,0,Tuna Salad (Market Basket),local,0,nonveg,100,gm,100,t
15679,Miscellaneous,6,47,3,0,0,Hot Salsa (Market Basket),local,0,veg,100,gm,100,t
15680,Miscellaneous,15,71,1,0,0,Shredded Hashbrowns (Market Basket),local,0,veg,100,gm,100,t
15681,Miscellaneous,4,381,28,33,0,Deli Swiss Cheese (Market Basket),local,0,veg,100,gm,100,t
15682,Miscellaneous,72,370,12,1,0,Vermacelli (Market Basket),local,0,nonveg,100,gm,100,t
15683,Miscellaneous,87,394,6,0,0,Crispy Rice (Market Basket),local,0,veg,100,gm,100,t
15684,Meat Products,2,453,19,41,0,Fresho Chicken Cold Cuts - Salami (Big Basket),local,0,nonveg,100,gm,100,t
15685,Meat Products,3,335,24,19,0,Smoked Boudin (Market Basket - Smoked Boudin),local,0,nonveg,100,gm,100,t
15688,Fishes/Seafood,0,94,21,1,0,Shrimp (Natures Basket),local,0,nonveg,100,gm,100,t
15689,Meat Products,3,335,24,19,0,Pork Boudin (Market Basket),local,0,nonveg,100,gm,100,t
15690,Bakery Products,55,407,3,18,0,Cinnamon Roll (Market Basket),local,0,veg,100,gm,100,t
15692,Miscellaneous,32,189,17,3,0,Multigrain Flatbread (Market Basket),local,0,veg,100,gm,100,t
15693,Meat Products,9,282,12,21,0,Chinese Sausage (Market Basket),local,0,nonveg,100,gm,100,t
15696,Miscellaneous,9,42,0,0,0,Sliced Potatoes (Market Basket),local,0,veg,100,gm,100,t
15698,Miscellaneous,0,212,18,15,0,Hambur (Market Basket),local,0,nonveg,100,gm,100,t
15699,Miscellaneous,31,250,3,12,0,Snack Crackers (Market Basket),local,0,veg,50,gm,50,t
15700,Meat Products,0,165,0,0,0,Pork Strips (Market Basket),local,0,nonveg,100,gm,100,t
15701,Meat Products,0,97,22,0,0,Chicken Tenders (Natures Basket),local,0,nonveg,100,gm,100,t
15702,Nuts and Oilseeds,30,567,16,43,0,Cashews (Market Basket),local,0,veg,100,gm,100,t
15703,Meat Products,6,100,14,1,0,Teriyaki Chicken (Market Basket),local,0,nonveg,100,gm,100,t
15704,Miscellaneous,49,353,5,14,0,Cornbread Loaves (Market Basket),local,0,veg,100,gm,100,t
15705,Miscellaneous,46,190,5,1,0,Rasin Bran (Market Basket),local,0,veg,100,gm,100,t
15706,Miscellaneous,20,147,2,5,0,Harvest Basket Potato (Lidl),local,0,veg,100,gm,100,t
15708,Meat Products,0,176,21,10,0,Shaved Pork (Market Basket),local,0,nonveg,100,gm,100,t
15711,Miscellaneous,63,494,7,24,0,Multigrain Chips (Market Basket),local,0,veg,100,gm,100,t
15713,Miscellaneous,7,46,2,0,0,Italian Combo (Market Basket),local,0,veg,100,gm,100,t
15714,Meat Products,2,135,14,7,0,Cajun Chicken (Market Basket),local,0,nonveg,100,gm,100,t
15715,Miscellaneous,58,250,4,0,0,Dessert Shell (Market Basket),local,0,veg,100,gm,100,t
15717,Meat Products,0,141,19,7,0,Chicken Thighs (Market Basket),local,0,nonveg,100,gm,100,t
15719,Miscellaneous,10,53,3,0,0,Baby Kale (Nature'S Basket),local,0,veg,100,gm,100,t
15721,Meat Products,0,98,23,0,0,Chicken Breast (Nature'S Basket),local,0,nonveg,100,gm,100,t
15722,Miscellaneous,1,223,15,16,0,Uncured Kielbasa (Nature'S Basket),local,0,nonveg,100,gm,100,t
